Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend
A4789,HR Intern,IBM,Manufacturing,Public Limited,Full-time,New Delhi,Delhi,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2924,3.0,Medium-term,Paid,12500.0
A4790,HR Operations Intern,Accenture,Banking & Financial Services,Private Limited,Part-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2925,3.0,Medium-term,Paid,12500.0
A4791,Talent Acquisition Intern,HCL Tech,Healthcare,Public Limited,Full-time,Hyderabad,Telangana,Remote,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2926,2.0,Short-term,Paid,22500.0
A4792,HR Intern,Swiggy,EdTech,Enterprise,Full-time,Mumbai,Maharashtra,Remote,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/mumbai/intern-2927,2.0,Short-term,Paid,22500.0
A4793,Learning & Development Intern,Razorpay,Healthcare,Startup,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2928,3.0,Medium-term,Paid,17500.0
A4794,HR Operations Intern,Swiggy,E-commerce,Private Limited,Part-time,Mumbai,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2929,6.0,Long-term,Paid,22500.0
A4795,HR Intern,Amazon,Healthcare,Public Limited,Full-time,Noida,Uttar Pradesh,On-site,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/noida/intern-2930,6.0,Long-term,Paid,22500.0
A4796,Learning & Development Intern,PwC,Logistics,Private Limited,Part-time,New Delhi,Delhi,On-site,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2931,2.0,Short-term,Paid,17500.0
A4797,Talent Acquisition Intern,Cognizant,FMCG,Private Limited,Full-time,Gurugram,Haryana,On-site,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/gurugram/intern-2932,6.0,Long-term,Paid,15000.0
A4798,Recruitment Intern,Capgemini,EdTech,Public Limited,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2933,2.0,Short-term,Paid,17500.0
A4799,Talent Acquisition Intern,Byju's,Logistics,MNC,Part-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2934,3.0,Medium-term,Paid,12500.0
A4800,HR Operations Intern,Accenture,Information Technology,MNC,Part-time,Mumbai,Maharashtra,Hybrid,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/mumbai/intern-2935,3.0,Medium-term,Paid,12500.0
A4801,Learning & Development Intern,HCL Tech,E-commerce,Enterprise,Full-time,Ahmedabad,Gujarat,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2936,3.0,Medium-term,Paid,22500.0
A4802,HR Operations Intern,Swiggy,FMCG,MNC,Part-time,Hyderabad,Telangana,On-site,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2937,2.0,Short-term,Paid,22500.0
A4803,Learning & Development Intern,Tata Motors,Manufacturing,Private Limited,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2938,6.0,Long-term,Paid,17500.0
A4804,Learning & Development Intern,Swiggy,Fintech,MNC,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2939,3.0,Medium-term,Paid,15000.0
A4805,HR Operations Intern,Flipkart,FMCG,Private Limited,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2940,2.0,Short-term,Paid,20000.0
A4806,HR Intern,Swiggy,Fintech,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2941,2.0,Short-term,Paid,22500.0
A4807,HR Intern,Byju's,Banking & Financial Services,Startup,Part-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2942,3.0,Medium-term,Paid,25000.0
A4808,HR Operations Intern,Amazon,EdTech,Enterprise,Full-time,Gurugram,Haryana,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2943,6.0,Long-term,Paid,17500.0
A4809,HR Intern,LTIMindtree,EdTech,MNC,Part-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2944,3.0,Medium-term,Paid,15000.0
A4810,HR Operations Intern,Deloitte,Manufacturing,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2945,3.0,Medium-term,Paid,22500.0
A4811,Talent Acquisition Intern,Blinkit,Healthcare,Private Limited,Full-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2946,3.0,Medium-term,Paid,20000.0
A4812,Talent Acquisition Intern,Genpact,Healthcare,Public Limited,Full-time,Chennai,Tamil Nadu,Remote,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2947,3.0,Medium-term,Paid,15000.0
A4813,HR Intern,Reliance Industries,FMCG,Enterprise,Part-time,Chennai,Tamil Nadu,On-site,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2948,2.0,Short-term,Paid,17500.0
A4814,HR Operations Intern,KPMG,E-commerce,Private Limited,Part-time,Gurugram,Haryana,On-site,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/gurugram/intern-2949,3.0,Medium-term,Paid,25000.0
A4815,HR Operations Intern,HCL Tech,Logistics,Enterprise,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2950,2.0,Short-term,Paid,12500.0
A4816,Talent Acquisition Intern,Zepto,Telecom,Enterprise,Full-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2951,3.0,Medium-term,Paid,27500.0
A4817,HR Operations Intern,HDFC Bank,Telecom,MNC,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2952,6.0,Long-term,Paid,20000.0
A4818,Learning & Development Intern,Oracle,E-commerce,Private Limited,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2953,2.0,Short-term,Paid,20000.0
A4819,Learning & Development Intern,Zomato,FMCG,MNC,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2954,3.0,Medium-term,Paid,12500.0
A4820,Recruitment Intern,Tata Motors,Information Technology,Public Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2955,3.0,Medium-term,Paid,20000.0
A4821,HR Operations Intern,Amazon,Logistics,Public Limited,Full-time,Bengaluru,Karnataka,Hybrid,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2956,6.0,Long-term,Paid,20000.0
A4822,HR Operations Intern,Myntra,Logistics,Private Limited,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/noida/intern-2957,6.0,Long-term,Paid,12500.0
A4823,Talent Acquisition Intern,Blinkit,FMCG,Startup,Part-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/noida/intern-2958,6.0,Long-term,Paid,27500.0
A4824,Talent Acquisition Intern,Swiggy,E-commerce,MNC,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2959,3.0,Medium-term,Paid,17500.0
A4825,HR Operations Intern,Accenture,FMCG,Startup,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2960,2.0,Short-term,Paid,12500.0
A4826,HR Operations Intern,Oracle,Fintech,MNC,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/chennai/intern-2961,6.0,Long-term,Paid,12500.0
A4827,Recruitment Intern,Razorpay,Healthcare,Public Limited,Part-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/chennai/intern-2962,3.0,Medium-term,Paid,25000.0
A4828,HR Operations Intern,Genpact,Banking & Financial Services,Private Limited,Full-time,Gurugram,Haryana,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/gurugram/intern-2963,2.0,Short-term,Paid,17500.0
A4829,HR Intern,HCL Tech,FMCG,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2964,2.0,Short-term,Paid,15000.0
A4830,Recruitment Intern,Accenture,Healthcare,Enterprise,Part-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2965,3.0,Medium-term,Paid,17500.0
A4831,Talent Acquisition Intern,Wipro,Manufacturing,Startup,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2966,6.0,Long-term,Paid,12500.0
A4832,HR Intern,Tech Mahindra,Information Technology,Private Limited,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/noida/intern-2967,3.0,Medium-term,Paid,15000.0
A4833,HR Intern,Flipkart,Banking & Financial Services,MNC,Full-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2968,6.0,Long-term,Paid,17500.0
A4834,HR Operations Intern,Tata Motors,Telecom,Startup,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2969,2.0,Short-term,Paid,17500.0
A4835,Learning & Development Intern,Wipro,FMCG,Public Limited,Full-time,Bengaluru,Karnataka,Hybrid,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2970,2.0,Short-term,Paid,17500.0
A4836,Learning & Development Intern,TCS,Fintech,Public Limited,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2971,3.0,Medium-term,Paid,17500.0
A4837,Talent Acquisition Intern,TCS,Healthcare,Startup,Full-time,Hyderabad,Telangana,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2972,2.0,Short-term,Paid,22500.0
A4838,HR Intern,ICICI Bank,Telecom,Public Limited,Full-time,Mumbai,Maharashtra,Remote,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/mumbai/intern-2973,2.0,Short-term,Paid,15000.0
A4839,Talent Acquisition Intern,Infosys,Banking & Financial Services,MNC,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2974,6.0,Long-term,Paid,22500.0
A4840,Recruitment Intern,Accenture,EdTech,Private Limited,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2975,3.0,Medium-term,Paid,25000.0
A4841,Talent Acquisition Intern,Myntra,E-commerce,Private Limited,Full-time,New Delhi,Delhi,Hybrid,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2976,3.0,Medium-term,Paid,25000.0
A4842,Talent Acquisition Intern,PwC,Manufacturing,Public Limited,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/noida/intern-2977,2.0,Short-term,Paid,27500.0
A4843,HR Intern,HCL Tech,E-commerce,Enterprise,Full-time,Bengaluru,Karnataka,On-site,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2978,6.0,Long-term,Paid,17500.0
A4844,HR Operations Intern,Tech Mahindra,FMCG,Enterprise,Full-time,Mumbai,Maharashtra,Remote,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/mumbai/intern-2979,3.0,Medium-term,Paid,22500.0
A4845,Learning & Development Intern,KPMG,Fintech,Enterprise,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2980,6.0,Long-term,Paid,27500.0
A4846,HR Intern,EY,Telecom,MNC,Part-time,Hyderabad,Telangana,Remote,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2981,2.0,Short-term,Paid,27500.0
A4847,HR Operations Intern,TCS,Telecom,Enterprise,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2982,6.0,Long-term,Paid,22500.0
A4848,HR Operations Intern,Tech Mahindra,FMCG,Private Limited,Part-time,Gurugram,Haryana,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2983,2.0,Short-term,Paid,22500.0
A4849,Talent Acquisition Intern,Deloitte,Manufacturing,Startup,Full-time,Bengaluru,Karnataka,Hybrid,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2984,3.0,Medium-term,Paid,22500.0
A4850,HR Intern,Cognizant,Fintech,Enterprise,Full-time,Bengaluru,Karnataka,Remote,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2985,6.0,Long-term,Paid,22500.0
A4851,Talent Acquisition Intern,Deloitte,Telecom,Private Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2986,3.0,Medium-term,Paid,22500.0
A4852,HR Operations Intern,EY,FMCG,Private Limited,Full-time,Kolkata,West Bengal,On-site,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2987,2.0,Short-term,Paid,15000.0
A4853,HR Operations Intern,PwC,Telecom,Public Limited,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2988,3.0,Medium-term,Paid,17500.0
A4854,HR Operations Intern,Tata Motors,Healthcare,Startup,Part-time,Gurugram,Haryana,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2989,6.0,Long-term,Paid,17500.0
A4855,HR Operations Intern,Infosys,Banking & Financial Services,MNC,Full-time,Gurugram,Haryana,On-site,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/gurugram/intern-2990,2.0,Short-term,Paid,27500.0
A4856,HR Operations Intern,Reliance Industries,Fintech,MNC,Full-time,Pune,Maharashtra,On-site,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/pune/intern-2991,2.0,Short-term,Paid,17500.0
A4857,Recruitment Intern,Cognizant,E-commerce,MNC,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2992,3.0,Medium-term,Paid,17500.0
A4858,Recruitment Intern,Myntra,Telecom,Startup,Full-time,Hyderabad,Telangana,On-site,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2993,6.0,Long-term,Paid,20000.0
A4859,HR Operations Intern,Infosys,EdTech,MNC,Full-time,Gurugram,Haryana,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/gurugram/intern-2994,3.0,Medium-term,Paid,22500.0
A4860,HR Operations Intern,KPMG,Information Technology,Startup,Part-time,Gurugram,Haryana,Remote,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2995,6.0,Long-term,Paid,20000.0
A4861,Talent Acquisition Intern,Myntra,FMCG,Private Limited,Part-time,New Delhi,Delhi,Remote,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2996,2.0,Short-term,Paid,22500.0
A4862,Talent Acquisition Intern,LTIMindtree,FMCG,Private Limited,Full-time,Chennai,Tamil Nadu,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2997,3.0,Medium-term,Paid,15000.0
A4863,HR Operations Intern,Infosys,Information Technology,Private Limited,Full-time,Bengaluru,Karnataka,On-site,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2998,2.0,Short-term,Paid,20000.0
A4864,Learning & Development Intern,PwC,Healthcare,Private Limited,Part-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2999,3.0,Medium-term,Paid,17500.0
A4865,Talent Acquisition Intern,Cognizant,Banking & Financial Services,Startup,Full-time,New Delhi,Delhi,Remote,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/new-delhi/intern-3000,2.0,Short-term,Paid,15000.0
A4866,HR Operations Intern,Reliance Industries,Logistics,Public Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,20000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3001,3.0,Medium-term,Paid,22500.0
A4867,HR Intern,PwC,Manufacturing,Enterprise,Part-time,Gurugram,Haryana,On-site,Human Resources,3 Months,20000.0,35000.0,Workindia,https://www.workindia.in/job/intern-3002,3.0,Medium-term,Paid,27500.0
A4868,Learning & Development Intern,Infosys,Logistics,MNC,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,20000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3003,6.0,Long-term,Paid,22500.0
A4869,HR Intern,PwC,FMCG,Public Limited,Full-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,10000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3004,3.0,Medium-term,Paid,17500.0
A4870,HR Intern,Swiggy,Information Technology,Enterprise,Full-time,Hyderabad,Telangana,Remote,Human Resources,3 Months,10000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3005,3.0,Medium-term,Paid,17500.0
A4871,HR Operations Intern,Oracle,Telecom,MNC,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,20000.0,35000.0,Workindia,https://www.workindia.in/job/intern-3006,6.0,Long-term,Paid,27500.0
A4872,Recruitment Intern,PhonePe,Fintech,Public Limited,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,10000.0,15000.0,Workindia,https://www.workindia.in/job/intern-3007,2.0,Short-term,Paid,12500.0
A4873,Talent Acquisition Intern,PwC,Manufacturing,Startup,Part-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,10000.0,15000.0,Workindia,https://www.workindia.in/job/intern-3008,2.0,Short-term,Paid,12500.0
A4874,HR Operations Intern,Myntra,Banking & Financial Services,MNC,Part-time,New Delhi,Delhi,Remote,Human Resources,3 Months,15000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3009,3.0,Medium-term,Paid,20000.0
A4875,HR Operations Intern,Wipro,Information Technology,MNC,Part-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,10000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3010,6.0,Long-term,Paid,17500.0
A4876,Talent Acquisition Intern,Oracle,Healthcare,Enterprise,Full-time,Kolkata,West Bengal,On-site,Human Resources,2 Months,15000.0,25000.0,Workindia,https://www.workindia.in/job/intern-3011,2.0,Short-term,Paid,20000.0
A4877,Learning & Development Intern,Zepto,Banking & Financial Services,Public Limited,Part-time,Pune,Maharashtra,Hybrid,Human Resources,2 Months,10000.0,15000.0,Workindia,https://www.workindia.in/job/intern-3012,2.0,Short-term,Paid,12500.0
A4878,HR Intern,Tech Mahindra,E-commerce,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,15000.0,30000.0,Workindia,https://www.workindia.in/job/intern-3013,2.0,Short-term,Paid,22500.0
A4879,HR Operations Intern,LTIMindtree,Telecom,Enterprise,Part-time,Bengaluru,Karnataka,On-site,Human Resources,6 Months,20000.0,35000.0,Workindia,https://www.workindia.in/job/intern-3014,6.0,Long-term,Paid,27500.0
A4880,Learning & Development Intern,Reliance Industries,Telecom,Public Limited,Part-time,Hyderabad,Telangana,Remote,Human Resources,6 Months,20000.0,35000.0,Workindia,https://www.workindia.in/job/intern-3015,6.0,Long-term,Paid,27500.0
A4881,HR Intern,EY,Information Technology,Startup,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,6 Months,20000.0,35000.0,Workindia,https://www.workindia.in/job/intern-3016,6.0,Long-term,Paid,27500.0
A4882,HR Operations Intern,HDFC Bank,Information Technology,Public Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,10000.0,20000.0,Workindia,https://www.workindia.in/job/intern-3017,6.0,Long-term,Paid,15000.0
